x,y,TYPE,NAICS,ESS_CLASS,WORKER,SERIAL,N,WID2
-87.443343,30.524454,w,561499,Essential*,1,774506,1,451
-87.443343,30.524454,w,999999,"",2,539202,1,452
-87.443244,30.319704,w,561990,Essential*,1,711413,1,453
-87.443091,30.905964,w,561990,Essential*,1,749716,1,454
-87.4430235,30.969,w,561990,Essential*,1,862537,1,455
-87.44301,30.314538,w,621999,Essential,1,751676,1,456
-87.44301,30.314538,w,711510,Nonessential,1,501580,1,457
-87.44301,30.314538,w,721110,Essential,1,826498,1,458
-87.4428615,30.29463,w,238320,Essential*,1,827344,1,459
-87.4428615,30.29463,w,813910,Essential*,2,713239,1,460
-87.44265,30.865824,w,561990,Essential*,1,647554,1,461
-87.442623,30.523698,w,561990,Essential*,4,794665,1,462
-87.44247,30.904344,w,447190,Essential,1,511411,1,463
-87.4423035,30.319938,w,561740,Nonessential,1,907132,1,464
-87.44211,30.522924,w,561990,Essential*,17,915577,1,465
-87.4420425,30.314637,w,722410,Essential*,1,881615,1,466
-87.4420425,30.314637,w,999999,"",1,550478,1,467
-87.442022050379,30.295467502349,w,443142,Essential,1,545459,1,468
-87.442022050379,30.295467502349,w,561110,Essential*,2,615176,1,469
-87.4419099918343,30.9119260913457,w,221310,Essential,1,844822,1,470
-87.441813,30.30345,w,531210,Essential,1,545504,1,471
-87.4416915,30.295872,w,722511,Essential*,7,715877,1,472
-87.4416015,30.321027,w,238220,Essential*,3,904991,1,473
-87.4415644054966,30.3139241012108,w,999999,"",1,712162,1,474
-87.441534,30.306618,w,561990,Essential*,1,765820,1,475
-87.4414935,30.30372,w,813410,Nonessential,1,683663,1,476
-87.4414935,30.30372,w,813410,Nonessential,3,820187,1,477
-87.441471,30.295872,w,445120,Essential,5,551686,1,478
-87.441453,30.317823,w,561730,Essential*,1,653827,1,479
-87.441363,30.303666,w,541512,Essential,2,815567,1,480
-87.441354,30.31659,w,561990,Essential*,1,634777,1,481
-87.4413315,30.294864,w,447190,Essential,7,569616,1,482
-87.4411605,30.295917,w,445310,Essential,1,888301,1,483
-87.4411605,30.295917,w,445310,Essential,2,958528,1,484
-87.4411605,30.295917,w,453220,Nonessential,1,886415,1,485
-87.4411605,30.295917,w,531210,Essential,1,681991,1,486
-87.4411605,30.295917,w,531210,Essential,1,688650,1,487
-87.4411605,30.295917,w,531210,Essential,4,935463,1,488
-87.4411605,30.295917,w,812112,Nonessential,1,626361,1,489
-87.441003,30.315978,w,922160,Essential,1,608546,1,490
-87.4408905,30.294927,w,813990,Essential*,1,535798,1,491
-87.440823,30.851793,w,621330,Essential,1,503926,1,492
-87.4404405,30.317796,w,722320,Essential*,1,571744,1,493
-87.440382,30.295008,w,541611,Essential*,3,636260,1,494
-87.440373,30.31497,w,531210,Essential,1,639539,1,495
-87.4403325,30.307446,w,541990,Essential*,1,811660,1,496
-87.4403325,30.710448,w,522298,Essential,1,592717,1,497
-87.4402605,30.319425,w,424490,Essential,1,526142,1,498
-87.4402605,30.319425,w,445110,Essential,1,662653,1,499
-87.4402335,30.313782,w,236115,Essential,1,613624,1,500
-87.4402335,30.313782,w,561990,Essential*,2,532481,1,501
-87.440202,30.316563,w,812910,Nonessential,1,901973,1,502
-87.4401435,30.317913,w,541618,Essential*,1,655491,1,503
-87.4398735,30.29508,w,332312,Essential,2,853703,1,504
-87.4398735,30.29508,w,541618,Essential*,1,895368,1,505
-87.4398015,30.320649,w,561990,Essential*,1,627948,1,506
-87.4398015,30.712293,w,621111,Essential,1,839824,1,507
-87.439734,30.30813,w,541618,Essential*,2,596324,1,508
-87.439473,30.524004,w,561990,Essential*,1,544290,1,509
-87.4393515,30.315402,w,621999,Essential,1,572061,1,510
-87.4393515,30.894462,w,238910,Essential,1,510540,1,511
-87.439311,30.31506,w,811412,Essential,1,572747,1,512
-87.43923,30.320136,w,541990,Essential*,1,551789,1,513
-87.439194,30.314088,w,561990,Essential*,1,602336,1,514
-87.439032,30.317148,w,339999,Nonessential,1,754272,1,515
-87.439032,30.317148,w,561990,Essential*,2,513116,1,516
-87.4389015,30.296214,w,531210,Essential,1,543303,1,517
-87.4389015,30.296214,w,531210,Essential,1,580671,1,518
-87.438861,30.315249,w,561990,Essential*,1,738155,1,519
-87.438672,30.320172,w,561499,Essential*,1,910390,1,520
-87.4382805,30.295647,w,531210,Essential,2,612735,1,521
-87.4382805,30.295647,w,531210,Essential,4,679743,1,522
-87.4382805,30.295647,w,541410,Nonessential,1,801894,1,523
-87.4382805,30.320199,w,722513,Essential*,1,930458,1,524
-87.4381635,30.314853,w,561990,Essential*,1,614443,1,525
-87.438114,30.966777,w,561990,Essential*,1,839455,1,526
-87.437961,30.311595,w,562910,Essential,1,586293,1,527
-87.4378935,30.311253,w,454390,Nonessential,1,662714,1,528
-87.4378935,30.311253,w,711219,Nonessential,1,862396,1,529
-87.4378935,30.311253,w,713930,Essential*,8,719151,1,530
-87.4378935,30.311253,w,713930,Essential*,4,923105,1,531
-87.4378935,30.311253,w,722513,Essential*,1,855914,1,532
-87.4378935,30.311253,w,812111,Nonessential,1,735798,1,533
-87.4378935,30.311253,w,999999,"",3,500201,1,534
-87.4375425,30.296709,w,448120,Nonessential,1,529478,1,535
-87.4375425,30.296709,w,511130,Nonessential,1,488636,1,536
-87.4375425,30.296709,w,518210,Essential,2,553709,1,537
-87.4375425,30.296709,w,531210,Essential,1,744137,1,538
-87.4375425,30.296709,w,531210,Essential,2,834980,1,539
-87.4375425,30.296709,w,541410,Nonessential,7,912620,1,540
-87.4375425,30.296709,w,711510,Nonessential,1,599274,1,541
-87.4375425,30.296709,w,713940,Nonessential,1,709970,1,542
-87.4375425,30.296709,w,722511,Essential*,1,676825,1,543
-87.4375425,30.296709,w,722511,Essential*,1,843229,1,544
-87.4375425,30.296709,w,722511,Essential*,7,846076,1,545
-87.4375335,30.316158,w,238340,Essential*,2,732851,1,546
-87.4373805,30.314538,w,532490,Essential,2,954280,1,547
-87.437331,30.309903,w,561499,Essential*,3,791989,1,548
-87.437331,30.309903,w,561720,Essential,1,719472,1,549
-87.437331,30.309912,w,447190,Essential,1,518668,1,550
-87.437331,30.309912,w,541618,Essential*,2,801245,1,551
-87.437331,30.309912,w,561110,Essential*,1,734119,1,552
-87.4372725,30.315375,w,238990,Essential*,1,824561,1,553
-87.4371735,30.306879,w,236117,Essential,5,881158,1,554
-87.4371735,30.306879,w,999999,"",4,804898,1,555
-87.4368225,30.966777,w,813110,Essential*,1,912529,1,556
-87.436773,30.713778,w,238160,Essential*,1,850471,1,557
-87.436593,30.316338,w,541990,Essential*,1,770567,1,558
-87.4364508084398,30.9670941210678,w,813110,Essential*,1,781056,1,559
-87.4363815,30.312144,w,423940,Nonessential,2,808530,1,560
-87.436341,30.316383,w,561499,Essential*,1,859782,1,561
-87.436323,30.692817,w,561730,Essential*,1,960253,1,562
-87.436314,30.723237,w,441320,Essential,1,488467,1,563
-87.4362870116915,30.3144366879762,w,811310,Essential,1,837063,1,564
-87.436251,30.296574,w,236115,Essential,1,873565,1,565
-87.436251,30.296574,w,531210,Essential,1,519596,1,566
-87.436251,30.296574,w,713940,Nonessential,1,774431,1,567
-87.436251,30.296574,w,813990,Essential*,1,818145,1,568
-87.4361205,30.70701,w,424910,Essential,1,611197,1,569
-87.4361205,30.70701,w,453110,Nonessential,1,811761,1,570
-87.4361025,30.307626,w,236117,Essential,5,625601,1,571
-87.4361025,30.307626,w,713910,Nonessential,1,770939,1,572
-87.4358325,30.849453,w,541921,Nonessential,1,718358,1,573
-87.4357605,30.317112,w,451140,Nonessential,1,510271,1,574
-87.435684,30.308445,w,485111,Essential,1,854803,1,575
-87.435684,30.308445,w,519190,Nonessential,33,704139,1,576
-87.435684,30.308445,w,531312,Essential,5,537512,1,577
-87.435684,30.308445,w,561110,Essential*,4,807004,1,578
-87.435684,30.308445,w,813990,Essential*,2,802026,1,579
-87.435684,30.308445,w,999999,"",14,952693,1,580
-87.43545,30.31596,w,561990,Essential*,1,928803,1,581
-87.4354005,30.319416,w,561990,Essential*,1,510233,1,582
-87.43536,30.315132,w,238990,Essential*,1,641297,1,583
-87.435324,30.318588,w,812112,Nonessential,1,760602,1,584
-87.435324,30.318588,w,812112,Nonessential,1,836625,1,585
-87.4353105,30.314196,w,453910,Essential,1,779313,1,586
-87.4353105,30.314196,w,561990,Essential*,1,860534,1,587
-87.4352205,30.317499,w,813110,Essential*,1,890475,1,588
-87.4351125,30.711672,w,561990,Essential*,1,508056,1,589
-87.4349415,30.331629,w,813410,Nonessential,1,665925,1,590
-87.4348605,30.29571,w,541990,Essential*,2,846086,1,591
-87.4348605,30.29571,w,999999,"",1,674976,1,592
-87.4348515,30.330207,w,512120,Nonessential,1,932007,1,593
-87.434793,30.315267,w,812112,Nonessential,1,703622,1,594
-87.434793,30.315267,w,812910,Nonessential,6,918550,1,595
-87.4345725,30.317418,w,561110,Essential*,1,892788,1,596
-87.434442,30.315249,w,561790,Essential*,1,752625,1,597
-87.434343,30.320739,w,238220,Essential*,1,959556,1,598
-87.4342215,30.308265,w,531210,Essential,1,708360,1,599
-87.4341,30.319587,w,561990,Essential*,1,853908,1,600
-87.43401890924,30.3080193408202,w,531110,Essential,4,921989,1,601
-87.433902,30.312144,w,541618,Essential*,1,516531,1,602
-87.4338525,30.296916,w,999999,"",6,484530,1,603
-87.4338525,30.296916,w,999999,"",1,518789,1,604
-87.4338525,30.296916,w,999999,"",1,844606,1,605
-87.433812,30.308373,w,531210,Essential,1,621559,1,606
-87.433812,30.308373,w,561110,Essential*,1,790586,1,607
-87.433812,30.308373,w,713940,Nonessential,3,763221,1,608
-87.433812,30.308373,w,999999,"",1,492304,1,609
-87.4337535,30.305844,w,713940,Nonessential,1,843836,1,610
-87.4337535,30.705966,w,453210,Nonessential,1,492214,1,611
-87.4336815,30.734109,w,624410,Essential,1,549314,1,612
-87.4336725,30.314997,w,541219,Essential,1,642342,1,613
-87.433434,30.315024,w,999999,"",1,710771,1,614
-87.4334205,30.312162,w,813990,Essential*,3,726521,1,615
-87.4334115,30.312162,w,561510,Nonessential,1,670140,1,616
-87.4334025,30.297006,w,531210,Essential,1,808206,1,617
-87.4334025,30.297006,w,561720,Essential,3,722573,1,618
-87.4334025,30.297006,w,813990,Essential*,3,789444,1,619
-87.4334025,30.297006,w,813990,Essential*,1,899863,1,620
-87.4334025,30.297006,w,999999,"",1,931446,1,621
-87.433371,30.71493,w,561990,Essential*,1,808688,1,622
-87.433173,30.333186,w,561730,Essential*,1,883001,1,623
-87.4329615,30.727242,w,488210,Essential,1,707043,1,624
-87.4327815,30.937428,w,713940,Nonessential,1,956678,1,625
-87.43275,30.296196,w,999999,"",6,830368,1,626
-87.4326015,30.297222,w,531110,Essential,1,698230,1,627
-87.4326015,30.297222,w,531311,Essential,3,684860,1,628
-87.4325835,30.315744,w,238990,Essential*,1,690970,1,629
-87.4325115,30.332043,w,236220,Essential,1,812480,1,630
-87.4323225,30.332277,w,561990,Essential*,1,580535,1,631
-87.4323135,30.849498,w,561990,Essential*,1,572169,1,632
-87.4323,30.333069,w,446120,Nonessential,1,541510,1,633
-87.4322235,30.329874,w,238990,Essential*,1,589379,1,634
-87.432084,30.778137,w,561990,Essential*,1,491543,1,635
-87.4320525,30.315483,w,541990,Essential*,1,908516,1,636
-87.4320435,30.333483,w,519190,Nonessential,1,701977,1,637
-87.432003,30.315159,w,541110,Essential,1,647264,1,638
-87.4318725,30.330234,w,541990,Essential*,1,658852,1,639
-87.4316925,30.296313,w,238160,Essential*,20,555365,1,640
-87.4316925,30.296313,w,531110,Essential,1,573132,1,641
-87.4316925,30.296313,w,531110,Essential,1,661080,1,642
-87.4316925,30.296313,w,531210,Essential,5,661309,1,643
-87.4316025,30.335346,w,511120,Essential*,1,822824,1,644
-87.4316025,30.335346,w,813410,Nonessential,1,720166,1,645
-87.4314135,30.328389,w,541618,Essential*,1,855413,1,646
-87.431391,30.317292,w,813110,Essential*,1,697030,1,647
-87.431382,30.298302,w,448120,Nonessential,1,504149,1,648
-87.431382,30.298302,w,448210,Nonessential,1,686796,1,649
-87.431382,30.298302,w,453110,Nonessential,1,542099,1,650
-87.431382,30.298302,w,453220,Nonessential,1,503921,1,651
-87.431382,30.298302,w,531210,Essential,2,595964,1,652
-87.431382,30.298302,w,531210,Essential,2,618488,1,653
-87.431382,30.298302,w,531210,Essential,1,623020,1,654
-87.431382,30.298302,w,531210,Essential,1,664139,1,655
-87.431382,30.298302,w,531210,Essential,2,671089,1,656
-87.431382,30.298302,w,531210,Essential,4,726417,1,657
-87.431382,30.298302,w,531210,Essential,1,781532,1,658
-87.431382,30.298302,w,531210,Essential,2,793030,1,659
-87.431382,30.298302,w,531210,Essential,2,855131,1,660
-87.431382,30.298302,w,541110,Essential,1,632398,1,661
-87.431382,30.298302,w,541191,Essential,1,869478,1,662
-87.431382,30.298302,w,541613,Essential*,3,621432,1,663
-87.431382,30.298302,w,541990,Essential*,4,634544,1,664
-87.431382,30.298302,w,561520,Nonessential,3,657240,1,665
-87.431382,30.298302,w,561990,Essential*,1,951972,1,666
-87.431382,30.298302,w,713930,Essential*,16,767978,1,667
-87.431382,30.298302,w,722511,Essential*,1,876006,1,668
-87.431382,30.298302,w,812112,Nonessential,2,744527,1,669
-87.431382,30.298302,w,812112,Nonessential,1,797788,1,670
-87.431382,30.298302,w,813990,Essential*,2,915330,1,671
-87.431382,30.298302,w,999999,"",1,567071,1,672
-87.43131,30.33216,w,561622,Essential,1,672862,1,673
-87.43122,30.310965,w,531210,Essential,1,568676,1,674
-87.43122,30.310965,w,541618,Essential*,1,529534,1,675
-87.43122,30.310965,w,561499,Essential*,16,525543,1,676
-87.43122,30.329145,w,561990,Essential*,1,661036,1,677
-87.431112,30.32892,w,512120,Nonessential,1,759441,1,678
-87.4310805,30.308004,w,621999,Essential,1,919762,1,679
-87.4310805,30.308004,w,713940,Nonessential,1,863284,1,680
-87.4310805,30.331926,w,423440,Nonessential,1,506117,1,681
-87.4310625,30.332304,w,561990,Essential*,1,743015,1,682
-87.4310625,30.332304,w,722513,Essential*,1,549726,1,683
-87.430941,30.334878,w,561990,Essential*,1,679617,1,684
-87.4308915,30.297159,w,111421,Essential*,1,862319,1,685
-87.4308915,30.297159,w,424810,Essential,3,519623,1,686
-87.4308915,30.297159,w,531110,Essential,6,786364,1,687
-87.4308915,30.297159,w,531210,Essential,7,618413,1,688
-87.4308915,30.297159,w,531210,Essential,4,658221,1,689
-87.4308915,30.297159,w,561110,Essential*,3,618940,1,690
-87.4308915,30.297159,w,813910,Essential*,1,883861,1,691
-87.4308915,30.297159,w,813990,Essential*,1,562244,1,692
-87.4307835,30.332817,w,811490,Essential,1,641580,1,693
-87.430662,30.330108,w,561990,Essential*,1,621172,1,694
-87.4304616736989,30.3150171177076,w,811310,Essential,1,655381,1,695
-87.4303425,30.334779,w,236220,Essential,2,846355,1,696
-87.4303425,30.334779,w,238330,Essential*,1,533339,1,697
-87.4303425,30.334779,w,561990,Essential*,1,614674,1,698
-87.4303335,30.33216,w,519120,Nonessential,1,882653,1,699
-87.4302525,30.307986,w,531312,Essential,1,661088,1,700
-87.4302525,30.307986,w,621111,Essential,5,532729,1,701
-87.4302435,30.912336,w,238210,Essential*,1,821501,1,702
-87.430014,30.309102,w,621210,Essential,1,673814,1,703
-87.42987,30.939786,w,811412,Essential,1,678915,1,704
-87.429852,30.29706,w,813990,Essential*,1,581032,1,705
-87.4297215,30.334068,w,561990,Essential*,3,538281,1,706
-87.4297215,30.334068,w,999999,"",1,505162,1,707
-87.4297035,30.309777,w,238110,Essential*,1,586757,1,708
-87.429681,30.319893,w,541320,Essential*,1,633570,1,709
-87.429654,30.319623,w,561499,Essential*,1,948095,1,710
-87.4296135,30.958902,w,238320,Essential*,1,675377,1,711
-87.429582,30.318804,w,541921,Nonessential,1,890123,1,712
-87.4295325,30.310074,w,236220,Essential,5,618615,1,713
-87.429492,30.334716,w,624410,Essential,1,600387,1,714
-87.429474,30.331908,w,541618,Essential*,1,717368,1,715
-87.4294605,30.334239,w,711510,Nonessential,1,584008,1,716
-87.42933,30.336579,w,541990,Essential*,2,599463,1,717
-87.4292901297942,30.3150347004597,w,238320,Essential*,3,902846,1,718
-87.4292901297942,30.3150347004597,w,541990,Essential*,1,713784,1,719
-87.4291815,30.314592,w,448120,Nonessential,2,611367,1,720
-87.4291815,30.334392,w,561990,Essential*,1,711881,1,721
-87.4289925,30.30993,w,813910,Essential*,2,928545,1,722
-87.42897,30.331512,w,813990,Essential*,2,612212,1,723
-87.4289115,30.959064,w,561720,Essential,1,691939,1,724
-87.4288215,30.710817,w,561990,Essential*,1,665343,1,725
-87.428757669484,30.9637149219866,s,999999,"",16,85,1,726
-87.428592,30.310128,w,561110,Essential*,1,818107,1,727
-87.428574,30.33099,w,561990,Essential*,3,911134,1,728
-87.4285515,30.336165,w,561720,Essential,1,842558,1,729
-87.4285515,30.336165,w,561990,Essential*,1,553615,1,730
-87.4285515,30.336165,w,561990,Essential*,1,571113,1,731
-87.4285515,30.336165,w,811490,Essential,1,674209,1,732
-87.4285515,30.964896,w,813410,Nonessential,1,719880,1,733
-87.42852,30.811059,w,811310,Essential,1,764016,1,734
-87.428502,30.316455,w,531130,Essential,1,623785,1,735
-87.428502,30.316455,w,531312,Essential,1,602262,1,736
-87.428421,30.330774,w,561990,Essential*,2,660784,1,737
-87.4283625,30.319974,w,813110,Essential*,2,500822,1,738
-87.4283625,30.319974,w,999999,"",1,590635,1,739
-87.4283535,30.332259,w,531190,Essential,1,512288,1,740
-87.428304,30.334275,w,541618,Essential*,1,956522,1,741
-87.4282887657365,30.9580522993524,w,813110,Essential*,1,901176,1,742
-87.42825,30.337119,w,238320,Essential*,2,658526,1,743
-87.42825,30.337119,w,813319,Essential*,2,657954,1,744
-87.4281915,30.315042,w,561720,Essential,1,495301,1,745
-87.42816,30.332493,w,441228,Nonessential,1,676958,1,746
-87.42816,30.946059,w,238220,Essential*,1,561229,1,747
-87.4280925,30.297357,w,999999,"",1,532974,1,748
-87.4280835,30.311127,w,531210,Essential,1,811683,1,749
-87.428061,30.29706,w,532490,Essential,1,954914,1,750
-87.428061,30.29706,w,721199,Essential,3,659824,1,751
-87.428061,30.29706,w,811412,Essential,1,521114,1,752
-87.428061,30.29706,w,813990,Essential*,4,578580,1,753
-87.4279935,30.337263,w,531210,Essential,1,845354,1,754
-87.4279288180532,30.3109609989698,w,999999,"",1,662561,1,755
-87.4279177021362,30.7841021420022,w,238220,Essential*,1,614833,1,756
-87.4278315,30.307104,w,541990,Essential*,1,895115,1,757
-87.4278135,30.305943,w,423730,Essential,1,951101,1,758
-87.427773,30.303603,w,999999,"",1,512368,1,759
-87.427773,30.303603,w,999999,"",2,562064,1,760
-87.427764,30.300732,w,722511,Essential*,3,680522,1,761
-87.427764,30.300732,w,722511,Essential*,1,731265,1,762
-87.427764,30.300732,w,722511,Essential*,6,901940,1,763
-87.4277235,30.301128,w,531210,Essential,1,586612,1,764
-87.4275705,30.906432,w,561990,Essential*,1,663918,1,765
-87.4275435,30.297627,w,541110,Essential,1,813436,1,766
-87.4275435,30.297627,w,721199,Essential,1,882781,1,767
-87.427521,30.335832,w,561990,Essential*,1,779558,1,768
-87.427521,30.335832,w,812112,Nonessential,1,734833,1,769
-87.427521,30.965706,w,445110,Essential,1,499563,1,770
-87.427521,30.965706,w,445120,Essential,1,894081,1,771
-87.42744,30.337578,w,524126,Essential,1,626775,1,772
-87.42735,30.299454,w,722511,Essential*,2,679246,1,773
-87.42735,30.299454,w,722511,Essential*,7,746916,1,774
-87.42735,30.299454,w,722511,Essential*,1,801550,1,775
-87.42726,30.334914,w,451211,Essential,1,933830,1,776
-87.4271925,30.987279,w,541990,Essential*,1,595941,1,777
-87.4271925,30.987279,w,561492,Essential,1,685127,1,778
-87.42717,30.696894,w,813110,Essential*,1,553173,1,779
-87.42708,30.328992,w,711510,Nonessential,1,499726,1,780
-87.42708,30.980889,w,236115,Essential,1,843088,1,781
-87.4270125,30.329829,w,524210,Essential,1,564524,1,782
-87.426981,30.968838,w,444220,Essential*,1,694335,1,783
-87.426963,30.304989,w,531312,Essential,1,671681,1,784
-87.426963,30.304989,w,721199,Essential,1,560054,1,785
-87.426963,30.304989,w,722511,Essential*,1,859529,1,786
-87.426963,30.304989,w,812112,Nonessential,3,886034,1,787
-87.426963,30.304989,w,812990,Nonessential,7,521923,1,788
-87.426963,30.304989,w,813990,Essential*,1,497758,1,789
-87.426963,30.304989,w,999999,"",5,588738,1,790
-87.4269315,30.332466,w,561730,Essential*,1,507220,1,791
-87.4268505,30.309327,w,561790,Essential*,1,718985,1,792
