WID,TYPE,x,y,WORKER,SERIAL,NAICS,ESS_CLASS
21979,w,-82.5878835,29.831598,1,430113,561990,Essential*
21980,w,-82.3388805,29.659968,1,430116,524210,Essential
21981,w,-82.296693,29.677644,3,430143,453998,Nonessential
21982,w,-82.36026,29.672658,5,430146,561110,Essential*
21983,w,-82.4956515,29.655216,7,430150,621340,Essential
21984,w,-82.38852,29.678454,1,430193,531210,Essential
21985,w,-82.3269015,29.652102,7,430222,561110,Essential*
21986,w,-82.4102415,29.603907,7,430227,813410,Nonessential
21987,w,-82.3393137989285,29.6529743141154,38,430241,541618,Essential*
21988,w,-82.338192,29.701485,1,430300,812910,Nonessential
21989,w,-82.3302,29.66103,1,430331,812921,Nonessential
21990,w,-82.521891,29.546415,4,430376,238320,Essential*
21991,w,-82.38978,29.676978,2,430379,926150,Essential*
21992,w,-82.4137515,29.695536,1,430394,561990,Essential*
21993,w,-82.34271,29.639799,1,430550,621111,Essential
21994,w,-82.31499,29.802402,1,430558,811310,Essential
21995,w,-82.3880835,29.675628,1,430572,811490,Essential
21996,w,-82.3610925,29.691783,1,430573,561990,Essential*
21997,w,-82.34271,29.639799,4,430577,621111,Essential
21998,w,-82.3241925,29.657493,1,430591,541110,Essential
21999,w,-82.325853,29.663028,1,430601,621210,Essential
22000,w,-82.316961,29.652147,2,430607,611512,Essential*
22001,w,-82.374732,29.614356,8,430609,561740,Nonessential
22002,w,-82.34271,29.639799,1,430626,621111,Essential
22003,w,-82.3290525,29.667123,1,430690,999999,NA
22004,w,-82.41651,29.673783,1,430698,531210,Essential
22005,w,-82.6094567151582,29.5944756512177,1,430707,999999,NA
22006,w,-82.3737735,29.638323,27,430719,621111,Essential
22007,w,-82.3357035,29.664639,3,430723,561990,Essential*
22008,w,-82.3458915,29.706903,1,430750,924120,Essential
22009,w,-82.3332015,29.651913,2,430760,443142,Essential
22010,w,-82.338822,29.670039,1,430773,999999,NA
22011,w,-82.4837535,29.647269,1,430776,624410,Essential
22012,w,-82.38555,29.654307,10,430779,531210,Essential
22013,w,-82.38852,29.654946,2,430788,621111,Essential
22014,w,-82.4106759285982,29.659755435192,1,430807,621111,Essential
22015,w,-82.3040235,29.626677,5,430843,813110,Essential*
22016,w,-82.3188825,29.798433,1,430857,812990,Nonessential
22017,w,-82.34271,29.639799,2,430860,621111,Essential
22018,w,-82.253682,29.667789,1,430868,621111,Essential
22019,w,-82.39851,29.719233,1,430876,561621,Essential
22020,w,-82.34271,29.639799,2,430882,621111,Essential
22021,w,-82.4383035,29.608002,1,430899,621112,Essential
22022,w,-82.3374225,29.625957,2,430913,531110,Essential
22023,w,-82.516473,29.80278,1,430923,447190,Essential
22024,w,-82.4236335,29.768238,1,430947,561740,Nonessential
22025,w,-82.610334,29.638674,1,430958,713990,Nonessential
22026,w,-82.3423005,29.612835,1,430961,624190,Essential
22027,w,-82.3433325272735,29.6507231739367,14,430984,813920,Essential*
22028,w,-82.34271,29.639799,2,430992,621111,Essential
22029,w,-82.420641,29.655297,12,430998,236220,Essential
22030,w,-82.321362,29.648529,2,431043,541110,Essential
22031,w,-82.3434439882838,29.6508656259858,3,431046,621111,Essential
22032,w,-82.357353,29.663802,152,431068,561990,Essential*
22033,w,-82.493021290928,29.8314999173697,1,431069,811490,Essential
22034,w,-82.498041,29.785473,5,431105,531210,Essential
22035,w,-82.3763025,29.659797,1,431119,813110,Essential*
22036,w,-82.516023,29.712897,2,431152,238990,Essential*
22037,w,-82.374651,29.607669,9,431157,621511,Essential
22038,w,-82.442241,29.564757,1,431187,561730,Essential*
22039,w,-82.338822,29.681676,1,431219,524210,Essential
22040,w,-82.208853,29.59605,1,431241,238140,Essential*
22041,w,-82.5793131869745,29.819166725637,1,431264,113110,Essential
22042,w,-82.398573,29.708208,1,431270,561730,Essential*
22043,w,-82.459323,29.63475,1,431271,621610,Essential
22044,w,-82.6152615,29.772369,1,431287,423310,Essential
22045,w,-82.1671425,29.81907,1,431294,313210,Essential*
22046,w,-82.389393,29.648016,2,431316,314999,Nonessential
22047,w,-82.6178625,29.647116,1,431458,926130,Essential
22048,w,-82.442853,29.688453,6,431477,722511,Essential*
22049,w,-82.4798025,29.790585,13,431478,522320,Essential
22050,w,-82.4105134185404,29.659487715254,1,431510,722511,Essential*
22051,w,-82.3565205,29.679525,2,431536,541490,Nonessential
22052,w,-82.6211925,29.837313,1,431549,327120,Essential
22053,w,-82.3898115,29.624202,1,431552,442299,Nonessential
22054,w,-82.3713525,29.678715,3,431575,541340,Essential*
22055,w,-82.3451535,29.639277,3,431591,621210,Essential
22056,w,-82.438551,29.605905,1,431622,999999,NA
22057,w,-82.34428,29.6529100000001,51,431638,999999,NA
22058,w,-82.4121825655581,29.6597639344419,1,431647,621399,Essential
22059,w,-82.3423005,29.612835,6,431660,621111,Essential
22060,w,-82.398231,29.683827,1,431695,561311,Essential*
22061,w,-82.4323005,29.609739,2,431719,999999,NA
22062,w,-82.336023,29.659689,2,431754,621111,Essential
22063,w,-82.32273,29.652228,1,431765,923120,Essential
22064,w,-82.3241925,29.657493,1,431772,999999,NA
22065,w,-82.4221305,29.654406,4,431777,624410,Essential
22066,w,-82.3460766232739,29.6501999808075,3,431809,722511,Essential*
22067,w,-82.4932125,29.653623,2,431843,621210,Essential
22068,w,-82.3218615,29.657187,3,431890,237310,Essential
22069,w,-82.3454505,29.71629,2,431895,999999,NA
22070,w,-82.2735832322621,29.6769697293115,2,431901,926120,Essential
22071,w,-82.4115825,29.656296,4,431933,453220,Nonessential
22072,w,-82.596852,29.817243,1,431945,541613,Essential*
22073,w,-82.417113,29.65302,1,431958,488999,Essential
22074,w,-82.46763,29.829006,1,431968,238320,Essential*
22075,w,-82.4914305,29.651049,1,431998,511199,Nonessential
22076,w,-82.3288635,29.652138,20,431999,531120,Essential
22077,w,-82.299222,29.639223,1,432015,561990,Essential*
22078,w,-82.297503,29.677779,7,432022,541714,NA
22079,w,-82.599552,29.650968,8,432053,812112,Nonessential
22080,w,-82.388691,29.699874,3,432068,531210,Essential
22081,w,-82.323801,29.654307,3,432080,541110,Essential
22082,w,-82.0850625,29.624967,2,432089,561990,Essential*
22083,w,-82.324683,29.657826,1,432102,999999,NA
22084,w,-82.387521,29.672154,1,432140,722513,Essential*
22085,w,-82.390392,29.701962,1,432156,813319,Essential*
22086,w,-82.334781,29.651769,1,432160,445120,Essential
22087,w,-82.3639635,29.630322,2,432164,624410,Essential
22088,w,-82.3207005,29.67354,1,432170,812310,Essential
22089,w,-82.3367025,29.688759,4,432173,812113,Nonessential
22090,w,-82.325851788222,29.6610328003832,2,432174,722511,Essential*
22091,w,-82.422864,29.601054,1,432193,722511,Essential*
22092,w,-82.400373,29.68911,9,432217,541211,Essential
22093,w,-82.386972,29.676816,1,432238,541211,Essential
22094,w,-82.37394,29.69631,1,432244,541921,Nonessential
22095,w,-82.4574105,29.572695,1,432255,561510,Nonessential
22096,w,-82.4121825655581,29.6597639344419,1,432272,621111,Essential
22097,w,-82.241793,29.644722,1,432291,541618,Essential*
22098,w,-82.6105905,29.655522,1,432302,531130,Essential
22099,w,-82.645524,29.646378,2,432308,999999,NA
22100,w,-82.309824,29.655324,2,432350,621210,Essential
22101,w,-82.366443,29.69811,1,432364,561990,Essential*
22102,w,-82.3304802225017,29.6565375318863,3,432390,453998,Nonessential
22103,w,-82.3919221873474,29.703192036981,1,432397,561499,Essential*
22104,w,-82.439721,29.67777,1,432398,541320,Essential*
22105,w,-82.339884,29.623734,2,432420,721110,Essential
22106,w,-82.380042,29.669229,4,432423,813110,Essential*
22107,w,-82.4257305,29.770128,1,432425,532120,Essential*
22108,w,-82.3232925,29.543427,9,432464,238310,Essential*
22109,w,-82.3543605,29.69649,1,432492,813410,Nonessential
22110,w,-82.334871,29.697507,20,432503,541910,Essential*
22111,w,-82.38951,29.656125,1,432559,621111,Essential
22112,w,-82.5280425,29.649609,1,432584,561720,Essential
22113,w,-82.47933,29.573874,10,432593,238320,Essential*
22114,w,-82.414782,29.662227,1,432597,541714,NA
22115,w,-82.550403,29.558889,1,432631,561990,Essential*
22116,w,-82.4115015,29.690883,2,432634,541611,Essential*
22117,w,-82.2805147732227,29.6390634669538,5,432642,423310,Essential
22118,w,-82.3712715,29.616165,1,432644,541990,Essential*
22119,w,-82.3501622032281,29.6369293455773,1,432650,621111,Essential
22120,w,-82.3752154374098,29.6124299376194,13,432673,237210,Nonessential
22121,w,-82.395423,29.658357,4,432677,524210,Essential
22122,w,-82.3395105,29.662839,13,432692,999999,NA
22123,w,-82.4187735,29.67948,1,432723,332323,Nonessential
22124,w,-82.386693,29.678994,1,432734,621399,Essential
22125,w,-82.3366215,29.67381,3,432753,812112,Nonessential
22126,w,-82.417113,29.65302,1,432781,238320,Essential*
22127,w,-82.440234,29.69109,2,432784,453998,Nonessential
22128,w,-82.4212035,29.601657,1,432791,541810,Essential*
22129,w,-82.6082415,29.635416,2,432793,561730,Essential*
22130,w,-82.4039894047778,29.6613142059616,4,432854,621210,Essential
22131,w,-82.43262,29.686653,1,432891,541990,Essential*
22132,w,-82.596744,29.702376,6,432894,561990,Essential*
22133,w,-82.414197091981407,29.6595041773612,2,432904,451120,Nonessential
22134,w,-82.342143,29.865987,2,432908,813410,Nonessential
22135,w,-82.36733,29.62397,4,432917,999999,NA
22136,w,-82.5198435,29.536875,1,432920,722511,Essential*
22137,w,-82.4541435,29.633454,1,432942,621111,Essential
22138,w,-82.4439735,29.617722,2,432954,561990,Essential*
22139,w,-82.388691,29.699874,3,432977,531210,Essential
22140,w,-82.4966505,29.650788,5,432990,531311,Essential
22141,w,-82.3683915,29.662776,1,432991,999999,NA
22142,w,-82.609551,29.820735,1,433039,999999,NA
22143,w,-82.495584,29.788506,1,433049,453310,Nonessential
22144,w,-82.4952105,29.655225,1,433054,445310,Essential
22145,w,-82.609614,29.788695,3,433077,541990,Essential*
22146,w,-82.0679535,29.492388,1,433109,445210,Essential
22147,w,-82.4106759285982,29.659755435192,31,433113,621399,Essential
22148,w,-82.561743,29.726577,1,433145,541320,Essential*
22149,w,-82.3446,29.637657,10,433152,561499,Essential*
22150,w,-82.3714515,29.697939,1,433196,561990,Essential*
22151,w,-82.4313015,29.653209,1,433228,621330,Essential
22152,w,-82.438551,29.608173,2,433236,621111,Essential
22153,w,-82.449504,29.637405,1,433263,813410,Nonessential
22154,w,-82.323801,29.654307,2,433265,541110,Essential
22155,w,-82.4547015,29.67489,34,433306,561990,Essential*
22156,w,-82.34271,29.639799,2,433342,621111,Essential
22157,w,-82.6114005,29.638188,4,433345,611692,Essential*
22158,w,-82.407861,29.69145,13,433354,812199,Nonessential
22159,w,-82.477242,29.62818,3,433390,812113,Nonessential
22160,w,-82.3321914282258,29.6521229294356,1,433435,812112,Nonessential
22161,w,-82.32354,29.670876,11,433457,812320,Essential
22162,w,-82.32534,29.548404,5,433471,541611,Essential*
22163,w,-82.3289805,29.650446,31,433475,531130,Essential
22164,w,-82.3880835,29.675628,1,433477,722511,Essential*
22165,w,-82.385244,29.653299,1,433495,541110,Essential
22166,w,-82.31031,29.656926,1,433526,561730,Essential*
22167,w,-82.371663,29.652372,13,433546,236220,Essential
22168,w,-82.591810108839,29.8356469432332,1,433571,237210,Nonessential
22169,w,-82.337022,29.68533,1,433603,531210,Essential
22170,w,-82.434852,29.561706,1,433634,442210,Nonessential
22171,w,-82.4168925,29.662425,2,433637,722511,Essential*
22172,w,-82.474353,29.660454,1,433641,541620,Essential*
22173,w,-82.4025735,29.670507,1,433655,443142,Essential
22174,w,-82.29483,29.667456,5,433690,621111,Essential
22175,w,-82.564821,29.830374,1,433701,112990,Essential
22176,w,-82.4108535,29.66346,1,433719,999999,NA
22177,w,-82.3880835,29.675628,2,433724,622110,Essential
22178,w,-82.3327515,29.66688,1,433729,561311,Essential*
22179,w,-82.439982,29.613879,1,433739,621111,Essential
22180,w,-82.3728735,29.65086,3,433805,339950,Nonessential
22181,w,-82.492713,29.744568,15,433810,541370,Essential
22182,w,-82.396314,29.727963,1,433842,999999,NA
22183,w,-82.390392,29.701962,10,433847,524210,Essential
22184,w,-82.4355135,29.661435,1,433852,999999,NA
22185,w,-82.3454325,29.652183,8,433865,722511,Essential*
22186,w,-82.3285125,29.683539,1,433877,561720,Essential
22187,w,-82.395594,29.697075,5,433928,561622,Essential
22188,w,-82.46817,29.820402,2,433948,454110,NA
22189,w,-82.385073,29.654109,2,433964,999999,NA
22190,w,-82.4226705,29.657493,2,433982,722511,Essential*
22191,w,-82.1727225,29.787228,4,434049,813110,Essential*
22192,w,-82.311363,29.662677,1,434051,444190,Essential
22193,w,-82.3303035,29.653758,1,434060,522298,Essential
22194,w,-82.3497435,29.793618,2,434062,238210,Essential*
22195,w,-82.2991367914196,29.6570588267462,1,434138,541714,NA
22196,w,-82.5911228452827,29.8238031470771,1,434154,453998,Nonessential
22197,w,-82.3846005,29.708757,1,434159,512290,Nonessential
22198,w,-82.4545215,29.602962,1,434218,722513,Essential*
22199,w,-82.3749705,29.691648,1,434231,541110,Essential
22200,w,-82.34271,29.639799,4,434239,621111,Essential
22201,w,-82.349793,29.633832,5,434324,541940,Essential
22202,w,-82.390563,29.67804,1,434331,621999,Essential
22203,w,-82.333143,29.660589,3,434358,561720,Essential
22204,w,-82.3391742043014,29.6544474447358,1,434415,442110,Nonessential
22205,w,-82.4851935,29.670633,1,434499,424590,Essential
22206,w,-82.3393260517216,29.6498340002245,12,434530,813920,Essential*
22207,w,-82.4106759285982,29.659755435192,4,434541,621111,Essential
22208,w,-82.382472,29.616138,1,434573,721110,Essential
22209,w,-82.322973,29.651778,32,434621,921120,Essential
22210,w,-82.392183,29.704149,1,434627,621111,Essential
22211,w,-82.337544,29.665062,1,434633,541810,Essential*
22212,w,-82.4732645731552,29.6615756081403,1,434668,624410,Essential
22213,w,-82.334871,29.697507,1,434721,423460,Essential
22214,w,-82.324494,29.668635,11,434726,541110,Essential
22215,w,-82.3501622032281,29.6369293455773,1,434732,621511,Essential
22216,w,-82.3796325,29.677437,5,434766,561520,Nonessential
22217,w,-82.385244,29.673495,2,434767,812320,Essential
22218,w,-82.4115825,29.656296,4,434772,453998,Nonessential
22219,w,-82.3772835,29.602107,2,434782,238220,Essential*
22220,w,-82.388691,29.699874,1,434801,621340,Essential
22221,w,-82.3201425,29.66796,3,434807,813110,Essential*
22222,w,-82.4146605,29.661363,1,434811,621210,Essential
22223,w,-82.4096115,29.664549,6,434818,621111,Essential
22224,w,-82.4081351999999,29.6452274000001,4,434824,485999,Nonessential
22225,w,-82.43586,29.691486,1,434829,622210,Essential
22226,w,-82.3137615,29.661705,22,434857,561990,Essential*
22227,w,-82.508031,29.548683,2,434866,621610,Essential
22228,w,-82.554174,29.65437,1,434902,485320,Nonessential
22229,w,-82.34271,29.639799,4,434903,621111,Essential
22230,w,-82.4212215,29.653803,12,434906,621210,Essential
22231,w,-82.329264,29.648097,1,434941,812112,Nonessential
22232,w,-82.3735035,29.630412,4,434946,531110,Essential
22233,w,-82.269864,29.729187,1,434953,561990,Essential*
22234,w,-82.4116005,29.663874,9,434955,621111,Essential
22235,w,-82.494504,29.789955,5,434966,621999,Essential
22236,w,-82.5666525,29.833956,1,434967,561710,Essential*
22237,w,-82.3384125,29.662299,4,435021,999999,NA
22238,w,-82.6063335,29.801979,1,435080,236116,Essential
22239,w,-82.4245605,29.653758,1,435098,999999,NA
22240,w,-82.167093,29.793555,17,435103,561431,Essential
22241,w,-82.317672,29.646369,1,435122,999999,NA
22242,w,-82.088874,29.682864,4,435143,484230,Essential
22243,w,-82.331703,29.64789,1,435177,621111,Essential
22244,w,-82.37862,29.624283,1,435202,812320,Essential
22245,w,-82.6110141,29.6463499000001,2,435231,561510,Nonessential
22246,w,-82.36215,29.661777,2,435241,624110,Essential
22247,w,-82.3918155624491,29.703192036981,1,435250,446120,Nonessential
22248,w,-82.6120125,29.639187,1,435263,238210,Essential*
22249,w,-82.347372,29.6766,1,435276,541618,Essential*
22250,w,-82.407681,29.659095,3,435295,452210,NA
22251,w,-82.4220405,29.653875,11,435323,621210,Essential
22252,w,-82.34271,29.639799,3,435333,621111,Essential
22253,w,-82.3068405,29.683125,1,435334,999999,NA
22254,w,-82.40274,29.715228,2,435335,541990,Essential*
22255,w,-82.4012325,29.654424,4,435365,813110,Essential*
22256,w,-82.411011,29.757393,1,435403,561499,Essential*
22257,w,-82.5097005,29.789874,2,435414,112990,Essential
22258,w,-82.381014,29.620323,17,435443,722511,Essential*
22259,w,-82.1034315,29.746305,1,435492,532490,Essential
22260,w,-82.3462425,29.716065,1,435497,238160,Essential*
22261,w,-82.360692,29.606373,3,435510,531210,Essential
22262,w,-82.438002,29.607075,1,435543,531210,Essential
22263,w,-82.3264515,29.666142,2,435544,561730,Essential*
22264,w,-82.322613,29.811078,4,435579,561612,Essential
22265,w,-82.5947254857351,29.830626800802,1,435645,541110,Essential
22266,w,-82.192203,29.461986,1,435667,561990,Essential*
22267,w,-82.35441,29.701125,1,435740,722511,Essential*
22268,w,-82.3220505,29.669013,1,435741,561422,Essential*
22269,w,-82.420353,29.650122,2,435742,999999,NA
22270,w,-82.319904,29.682765,4,435775,423720,Essential
22271,w,-82.5518115,29.67282,5,435785,561990,Essential*
22272,w,-82.2924,29.680983,1,435811,236115,Essential
22273,w,-82.3728825,29.648547,1,435845,531110,Essential
22274,w,-82.3565205,29.625192,1,435851,624190,Essential
22275,w,-82.427544,29.678256,4,435871,621111,Essential
22276,w,-82.282743,29.638926,2,435896,811490,Essential
22277,w,-82.368261,29.710458,3,435897,561790,Essential*
22278,w,-82.433754,29.690802,6,435926,621111,Essential
22279,w,-82.3259025,29.661912,1,435927,448110,Nonessential
22280,w,-82.338642,29.663298,1,435964,999999,NA
22281,w,-82.3451535,29.639277,3,435982,621210,Essential
22282,w,-82.4199435,29.655126,2,435995,333318,Essential
22283,w,-82.4233635,29.632626,1,436085,812112,Nonessential
22284,w,-82.3551525,29.712132,1,436117,541110,Essential
22285,w,-82.34271,29.639799,2,436130,621111,Essential
22286,w,-82.390221,29.687814,11,436134,621340,Essential
22287,w,-82.5973030226814,29.8260935362256,1,436155,446199,Essential
22288,w,-82.3379535,29.649159,1,436173,561110,Essential*
22289,w,-82.323171,29.646846,1,436243,311811,Essential
22290,w,-82.4147325,29.706678,1,436280,624190,Essential
22291,w,-82.33046,29.68397,1,436293,999999,NA
22292,w,-82.5839325,29.644677,5,436297,541940,Essential
22293,w,-82.3389435,29.662866,4,436356,812112,Nonessential
22294,w,-82.34271,29.639799,1,436377,621111,Essential
22295,w,-82.4112143110855,29.6632786167804,2,436382,621111,Essential
22296,w,-82.34271,29.639799,1,436392,621111,Essential
22297,w,-82.3315725,29.68416,6,436420,238320,Essential*
22298,w,-82.391943512327,29.703192036981,1,436503,541110,Essential
22299,w,-82.42128,29.636496,1,436565,562991,Essential
22300,w,-82.5994215,29.646,7,436588,561990,Essential*
22301,w,-82.330524,29.667798,1,436595,339999,Nonessential
22302,w,-82.36449,29.722527,1,436637,238220,Essential*
22303,w,-82.36989,29.608686,3,436662,561439,Essential*
22304,w,-82.320993,29.653479,1,436672,999999,NA
22305,w,-82.5999784264518,29.8362924256539,1,436679,453220,Nonessential
22306,w,-82.497384,29.54718,1,436697,541320,Essential*
22307,w,-82.34802,29.677293,1,436704,541511,Essential
22308,w,-82.5660225,29.803527,2,436734,541618,Essential*
22309,w,-82.4799915,29.694042,4,436735,451140,Nonessential
22310,w,-82.395423,29.658357,1,436749,524210,Essential
22311,w,-82.2834599999999,29.50564,1,436754,621111,Essential
22312,w,-82.3315815,29.620575,1,436760,813410,Nonessential
22313,w,-82.602693,29.811924,2,436764,448130,Nonessential
22314,w,-82.4335515,29.636478,2,436765,446120,Nonessential
22315,w,-82.34271,29.639799,4,436807,621111,Essential
22316,w,-82.6233525,29.644614,1,436809,532490,Essential
22317,w,-82.3446,29.637657,3,436816,621399,Essential
22318,w,-82.4005035,29.666493,2,436821,561990,Essential*
22319,w,-82.34113,29.64973,1,436858,999999,NA
22320,w,-82.366821,29.597733,2,436904,921120,Essential
22321,w,-82.5487425,29.713338,1,436914,621111,Essential
22322,w,-82.4955525,29.79756,1,436919,813110,Essential*
22323,w,-82.35117,29.614518,1,436923,712130,Essential*
22324,w,-82.3376205,29.702349,1,436928,335312,Essential
22325,w,-82.4595705,29.637513,1,436942,541810,Essential*
22326,w,-82.324152,29.658969,32,436944,541110,Essential
22327,w,-82.085112,29.591433,7,436957,812112,Nonessential
22328,w,-82.430793,29.68839,1,436979,531210,Essential
22329,w,-82.51056,29.682018,2,437005,238320,Essential*
22330,w,-82.3387005,29.684763,1,437006,541211,Essential
22331,w,-82.4212035,29.601657,1,437008,621210,Essential
22332,w,-82.3446,29.637657,1,437017,621330,Essential
22333,w,-82.3144905,29.680794,1,437024,811412,Essential
22334,w,-82.4107905,29.664747,7,437025,561499,Essential*
22335,w,-82.425501,29.662938,1,437031,621320,Essential
22336,w,-82.3756725,29.668752,5,437043,561499,Essential*
22337,w,-82.3517325,29.680002000000002,2,437060,445110,Essential
22338,w,-82.3384215,29.593485,2,437065,561499,Essential*
22339,w,-82.385073,29.654109,1,437112,621210,Essential
22340,w,-82.449873,29.686023,4,437124,541714,NA
22341,w,-82.4144722404421,29.6595022863065,2,437140,999999,NA
22342,w,-82.5500925,29.770173,1,437161,454390,Nonessential
22343,w,-82.4059935,29.694078,20,437174,541511,Essential
22344,w,-82.4239035,29.582766,1,437188,238320,Essential*
22345,w,-82.40319,29.660967,1,437190,621210,Essential
22346,w,-82.39896,29.720124,2,437287,561990,Essential*
22347,w,-82.3388715,29.682603,1,437343,621330,Essential
22348,w,-82.323972,29.678715,1,437344,423930,Nonessential
22349,w,-82.61262,29.641032,2,437366,813110,Essential*
22350,w,-82.336563,29.694807,1,437388,453210,Nonessential
22351,w,-82.4745105,29.781873,1,437402,541714,NA
22352,w,-82.4516156012483,29.5589131313933,1,437411,512191,Nonessential
22353,w,-82.6146,29.612844,1,437446,444110,Essential
22354,w,-82.390383,29.66832,1,437470,561990,Essential*
22355,w,-82.34271,29.639799,1,437498,621111,Essential
22356,w,-82.330461,29.677743,1,437516,999999,NA
22357,w,-82.332441,29.6901,11,437522,711510,Nonessential
22358,w,-82.371222,29.699892,5,437551,238310,Essential*
22359,w,-82.3444425,29.680659,1,437561,561790,Essential*
22360,w,-82.4799915,29.656404,1,437575,541512,Essential
22361,w,-82.331703,29.64789,1,437631,621111,Essential
22362,w,-82.441044,29.618667,1,437663,621999,Essential
22363,w,-82.5030135,29.65365,24,437669,442291,Nonessential
22364,w,-82.34802,29.677293,2,437678,531110,Essential
22365,w,-82.34271,29.639799,1,437682,621111,Essential
22366,w,-82.597341768366,29.8262702209296,1,437714,541940,Essential
22367,w,-82.3253002058567,29.6520239293708,5,437716,999999,NA
22368,w,-82.4866605,29.785977,1,437752,999999,NA
22369,w,-82.2822705,29.800566,1,437761,561730,Essential*
22370,w,-82.4126838034946,29.6594913400363,1,437798,423940,Nonessential
22371,w,-82.5122925,29.894202,1,437817,424490,Essential
22372,w,-82.34937,29.61792,1,437845,999999,NA
22373,w,-82.4968125,29.794158,2,437854,813110,Essential*
22374,w,-82.339443,29.686437,1,437888,722515,Essential*
22375,w,-82.412154,29.60847,1,437898,523991,Essential
22376,w,-82.3446,29.637657,6,437902,621399,Essential
22377,w,-82.3322640543801,29.6543125380291,11,437928,711310,Nonessential
22378,w,-82.36224,29.654955,7,437953,999999,NA
22379,w,-82.334304,29.659617,4,437996,999999,NA
22380,w,-82.32318,29.6519500000001,40,438046,561720,Essential
22381,w,-82.5016005,29.544975,1,438064,423490,Essential
22382,w,-82.46358,29.669256,1,438098,561520,Nonessential
22383,w,-82.3514251,29.6828204,17,438106,999999,NA
22384,w,-82.438344,29.598138,2,438118,541690,Essential*
22385,w,-82.3290615,29.663514,1,438150,221118,Essential
22386,w,-82.465731,29.666925,1,438154,443142,Essential
22387,w,-82.4359905,29.643606,2,438180,561499,Essential*
22388,w,-82.401003,29.647287,2,438228,531110,Essential
22389,w,-82.085373,29.598993,2,438239,621310,Essential
22390,w,-82.3373415,29.644308,1,438284,813410,Nonessential
22391,w,-82.392111,29.610333,1,438287,561710,Essential*
22392,w,-82.377513,29.650293,24,438299,624310,Essential
22393,w,-82.4397435,29.606499,1,438311,812910,Nonessential
22394,w,-82.3274325,29.677572,1,438336,541714,NA
22395,w,-82.3459569071549,29.6499554797747,14,438345,621111,Essential
22396,w,-82.3337415,29.649213,3,438379,722511,Essential*
22397,w,-82.3090635,29.666232,22,438381,517919,Essential*
22398,w,-82.396503,29.659095,1,438401,541110,Essential
22399,w,-82.318734,29.655126,1,438416,561730,Essential*
22400,w,-82.380834,29.700288,1,438422,611699,Essential*
22401,w,-82.409724,29.65059,1,438444,621111,Essential
22402,w,-82.4212035,29.601657,1,438474,711410,Nonessential
22403,w,-82.3892625,29.687562,1,438485,621399,Essential
22404,w,-82.332612,29.650428,2,438495,621111,Essential
22405,w,-82.3423005,29.612835,4,438531,624190,Essential
22406,w,-82.4121825655581,29.6597639344419,6,438537,621111,Essential
22407,w,-82.4392305,29.683323,1,438574,999999,NA
22408,w,-82.483821,29.626506,3,438597,493110,Essential
22409,w,-82.408554,29.700513,4,438616,511199,Nonessential
22410,w,-82.5291315,29.909754,2,438695,561990,Essential*
22411,w,-82.3289805,29.650446,15,438788,561499,Essential*
22412,w,-82.450314,29.631177,1,438798,531210,Essential
22413,w,-82.3384125,29.662299,1,438802,621399,Essential
22414,w,-82.3194,29.637144,2,438851,813110,Essential*
22415,w,-82.38852,29.654946,4,438878,621399,Essential
22416,w,-82.425663,29.522367,1,438888,237210,Nonessential
22417,w,-82.4342535,29.68668,1,438896,561499,Essential*
22418,w,-82.424322,29.65941,2,438958,238220,Essential*
22419,w,-82.350324,29.660958,1,438959,541922,Essential*
22420,w,-82.3446765,29.6387415,1,438966,999999,NA
22421,w,-82.323531,29.649582,1,438982,423940,Nonessential
22422,w,-82.331703,29.64789,3,439027,621111,Essential
22423,w,-82.2467053719334,29.7343261073909,1,439052,711510,Nonessential
22424,w,-82.3245615,29.650383,18,439063,312120,Essential
22425,w,-82.615914,29.646054,1,439125,561720,Essential
22426,w,-82.3409415,29.673108,3,439160,999999,NA
22427,w,-82.42371,29.629233,1,439189,812112,Nonessential
22428,w,-82.323504,29.657043,1,439228,541110,Essential
22429,w,-82.422873,29.756592,1,439250,561510,Nonessential
22430,w,-82.3880835,29.675628,1,439290,812113,Nonessential
22431,w,-82.5911374687072,29.8281539575745,1,439314,713940,Nonessential
22432,w,-82.388412,29.688057,1,439323,443142,Essential
22433,w,-82.4581215,29.685249,9,439329,561730,Essential*
22434,w,-82.37376,29.677725,2,439380,541618,Essential*
22435,w,-82.3551525,29.712132,3,439400,541110,Essential
22436,w,-82.426802142938,29.5295324340434,1,439416,999999,NA
22437,w,-82.3252725,29.657025,2,439420,999999,NA
22438,w,-82.3218615,29.657187,1,439426,921120,Essential
22439,w,-82.431261,29.618766,1,439469,541910,Essential*
22440,w,-82.4841225,29.522115,1,439491,238340,Essential*
22441,w,-82.384902,29.673873,5,439516,621340,Essential
22442,w,-82.4081351999999,29.6452274000001,1,439559,999999,NA
22443,w,-82.438551,29.608173,1,439582,621111,Essential
22444,w,-82.338993,29.657394,1,439586,424930,Nonessential
22445,w,-82.3730715,29.622546,13,439593,722513,Essential*
22446,w,-82.4138415,29.663424,1,439595,621511,Essential
22447,w,-82.5769421100415,29.6543357737951,2,439604,713940,Nonessential
22448,w,-82.125981,29.821383,52,439623,561790,Essential*
22449,w,-82.606302,29.770956,8,439643,999999,NA
22450,w,-82.4270715,29.590533,1,439647,561499,Essential*
22451,w,-82.598004,29.815524,3,439665,541990,Essential*
